Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbodyco;1081551440111-01;504037;invoice;COP; 133,000 ;133000;05/12/2020;05/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086532010943-01;508358;invoice;COP; 181,800 ;181800;26/12/2020;26/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081563544672-01;504061;invoice;COP; 219,000 ;219000;05/12/2020;05/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086643190956-01;508408;invoice;COP; 130,400 ;130400;26/12/2020;26/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081582294285-01;504099;invoice;COP; 492,000 ;492000;05/12/2020;05/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086651325309-01;508418;invoice;COP; 156,200 ;156200;27/12/2020;27/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081572323527-01;504077;invoice;COP; 55,000 ;55000;05/12/2020;05/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086782459708-01;508434;invoice;COP; 180,400 ;180400;27/12/2020;27/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081600820743-01;504151;invoice;COP; 104,000 ;104000;06/12/2020;06/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086660330865-01;508426;invoice;COP; 152,000 ;152000;27/12/2020;27/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081552101803-01;504029;invoice;COP; 133,000 ;133000;05/12/2020;05/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085960266462-01;508162;invoice;COP; 358,200 ;358200;24/12/2020;24/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081553021571-01;504033;invoice;COP; 292,000 ;292000;05/12/2020;05/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086572838118-01;508374;invoice;COP; 106,500 ;106500;26/12/2020;26/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081250424327-01;503595;invoice;COP; 94,000 ;94000;04/12/2020;04/12/2020;False;False;False;False;False;True;;;;;;B2C
