Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbody;1105451886528-01;545997;invoiced;USD;117.2;117,2;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105440442566-01;545991;invoiced;USD;22.19;22,19;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105521217062-01;546061;invoiced;USD;30.32;30,32;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1105541520540-01;546077;invoiced;USD;55.58;55,58;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1105540835435-01;546073;invoiced;USD;81.31;81,31;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1105541210428-01;546075;invoiced;USD;38.24;38,24;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1105531502809-01;546065;invoiced;USD;30.11;30,11;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1105542598263-01;546067;invoiced;USD;53.1;53,1;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1105590147072-01;546085;invoiced;USD;27.76;27,76;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1105593037034-01;546083;invoiced;USD;20.05;20,05;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1104280152219-01;545301;invoiced;USD;20.85;20,85;2021-01-18;2021-01-18;False;False;False;False;False;True;;;;;;B2C
bathbody;1105553351041-01;546079;invoiced;USD;46.27;46,27;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1103532629069-01;544835;invoiced;USD;183.42;183,42;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1105702933421-01;546195;invoiced;USD;45.68;45,68;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1103531214547-01;544843;invoiced;USD;57.03;57,03;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1105701281982-01;546203;invoiced;USD;67.03;67,03;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1103533096689-01;544837;invoiced;USD;65.63;65,63;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1105712878673-01;546205;invoiced;USD;48.41;48,41;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1103491909247-01;544819;invoiced;USD;47.88;47,88;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1105710332962-01;546207;invoiced;USD;22.08;22,08;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1104003544435-01;545113;invoiced;USD;65.75;65,75;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105731808421-01;546227;invoiced;USD;52.9;52,9;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1104000309132-01;545115;invoice;USD;20.37;20,37;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105732347727-01;546231;invoiced;USD;44.88;44,88;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1104002930332-01;545111;invoiced;USD;43.6;43,6;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105733310837-01;546235;invoiced;USD;21.92;21,92;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1103883267585-01;545081;invoiced;USD;44.77;44,77;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1103892475174-01;545087;invoiced;USD;53.76;53,76;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105952645479-01;546379;invoiced;USD;20.05;20,05;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105941134573-01;546375;invoiced;USD;53.44;53,44;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1104012267672-01;545123;invoiced;USD;51.68;51,68;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105952273235-01;546377;invoiced;USD;20.27;20,27;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1104010252884-01;545129;invoiced;USD;41.99;41,99;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105943172634-01;546369;invoiced;USD;65.75;65,75;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1104020915077-01;545141;invoiced;USD;43.28;43,28;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105791612529-01;546307;invoiced;USD;20.05;20,05;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1104020864621-01;545139;invoiced;USD;25.83;25,83;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105792318336-01;546303;invoiced;USD;93.08;93,08;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1103852134692-01;545061;invoiced;USD;46.81;46,81;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105792408130-01;546305;invoiced;USD;20.52;20,52;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105792126569-01;546301;invoiced;USD;49.48;49,48;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
